source,target,relation_type,tweet_id,usernames
736952671,189671148,mentioned,1748053486632153292,"('batallonjalapa', 'fiaheisenberg')"
736952671,93938886,mentioned,1748053486632153292,"('batallonjalapa', 'traficogt')"
736952671,2836151805,mentioned,1748053486632153292,"('batallonjalapa', 'msemillagt')"
93938886,841630195,quote,1748052762435182932,"('traficogt', 'LigiaIHernandez')"
841630195,246712322,mentioned,1748051449093742899,"('LigiaIHernandez', 'TSEGuatemala')"
841630195,2836151805,mentioned,1748051449093742899,"('LigiaIHernandez', 'msemillagt')"
93938886,2836151805,mentioned,1748052398948454455,"('traficogt', 'msemillagt')"
93938886,1241496971678015489,quote,1748051617163677755,"('traficogt', 'Factor4_GT')"
93938886,3365924892,quote,1748051131014455642,"('traficogt', 'oco_motora')"
736952671,1473288895815159808,mentioned,1748050417978638572,"('batallonjalapa', 'AstridV80039430')"
736952671,93938886,mentioned,1748050417978638572,"('batallonjalapa', 'traficogt')"
736952671,1168656310751191042,mentioned,1748050417978638572,"('batallonjalapa', 'Ricigt1')"
736952671,783345301256073216,mentioned,1748050417978638572,"('batallonjalapa', 'CC_Guatemala')"
2728531490,4134594467,mentioned,1748049808659509655,"('OlmsteadSergio', 'juliantono400')"
2728531490,93938886,mentioned,1748049808659509655,"('OlmsteadSergio', 'traficogt')"
2728531490,1168656310751191042,mentioned,1748049808659509655,"('OlmsteadSergio', 'Ricigt1')"
2728531490,783345301256073216,mentioned,1748049808659509655,"('OlmsteadSergio', 'CC_Guatemala')"
1559204562484994051,1473288895815159808,mentioned,1748049741965852997,"('EdwinMa61769471', 'AstridV80039430')"
1559204562484994051,93938886,mentioned,1748049741965852997,"('EdwinMa61769471', 'traficogt')"
1559204562484994051,1168656310751191042,mentioned,1748049741965852997,"('EdwinMa61769471', 'Ricigt1')"
1559204562484994051,783345301256073216,mentioned,1748049741965852997,"('EdwinMa61769471', 'CC_Guatemala')"
172400011,360742532,mentioned,1748049638437888031,"('Lourdes1385', 'jbmoralesh')"
172400011,93938886,mentioned,1748049638437888031,"('Lourdes1385', 'traficogt')"
172400011,1168656310751191042,mentioned,1748049638437888031,"('Lourdes1385', 'Ricigt1')"
172400011,783345301256073216,mentioned,1748049638437888031,"('Lourdes1385', 'CC_Guatemala')"
93938886,787110247,quote,1748049082256441492,"('traficogt', 'othmancgrstones')"
787110247,1168656310751191042,mentioned,1748044463274860819,"('othmancgrstones', 'Ricigt1')"
787110247,783345301256073216,mentioned,1748044463274860819,"('othmancgrstones', 'CC_Guatemala')"
4654978101,1168656310751191042,mentioned,1748026699743109378,"('mariaxdelcarme1', 'Ricigt1')"
4654978101,93938886,mentioned,1748026699743109378,"('mariaxdelcarme1', 'traficogt')"
376506599,94355727,mentioned,1748024099518009851,"('Payo_neer', 'muniguate')"
376506599,372126670,mentioned,1748024099518009851,"('Payo_neer', 'amilcarmontejo')"
376506599,93938886,mentioned,1748024099518009851,"('Payo_neer', 'traficogt')"
376506599,604917414,mentioned,1748024099518009851,"('Payo_neer', 'DTransitoPNC')"
2915115432,33884545,mentioned,1748009665785475305,"('cbrolo11', 'CNNEE')"
2915115432,93938886,mentioned,1748009665785475305,"('cbrolo11', 'traficogt')"
2915115432,34140316,mentioned,1748009665785475305,"('cbrolo11', 'soyfdelrincon')"
736952671,67033348,mentioned,1748007101174067242,"('batallonjalapa', 'ManfredoGuate')"
736952671,93938886,mentioned,1748007101174067242,"('batallonjalapa', 'traficogt')"
3178871964,93938886,mentioned,1748006028275314928,"('PinedaFlory', 'traficogt')"
3178871964,134860773,mentioned,1748006028275314928,"('PinedaFlory', 'CACIFGuatemala')"
1012541522,298862867,mentioned,1747996079755251927,"('nidiahnova', 'JLFont001')"
1012541522,93938886,mentioned,1747996079755251927,"('nidiahnova', 'traficogt')"
1012541522,783345301256073216,mentioned,1747996079755251927,"('nidiahnova', 'CC_Guatemala')"
1012541522,2836151805,mentioned,1747996079755251927,"('nidiahnova', 'msemillagt')"
1012541522,450859699,mentioned,1747996079755251927,"('nidiahnova', 'Alex_balsells')"
1012541522,832388602474725376,mentioned,1747996079755251927,"('nidiahnova', 'concriteriogt')"
261030653,603601586,mentioned,1747991300576530561,"('LukassGTM', 'FigueroaSarti')"
261030653,93938886,mentioned,1747991300576530561,"('LukassGTM', 'traficogt')"
261030653,783345301256073216,mentioned,1747991300576530561,"('LukassGTM', 'CC_Guatemala')"
261030653,134860773,mentioned,1747991300576530561,"('LukassGTM', 'CACIFGuatemala')"
481662707,93938886,mentioned,1747987076291637677,"('FerxoMartinez', 'traficogt')"
481662707,134860773,mentioned,1747987076291637677,"('FerxoMartinez', 'CACIFGuatemala')"
481662707,1350150750966603777,mentioned,1747987076291637677,"('FerxoMartinez', 'SecBlinken')"
481662707,1333171793201225728,mentioned,1747987076291637677,"('FerxoMartinez', 'SecYellen')"
481662707,23664866,mentioned,1747987076291637677,"('FerxoMartinez', 'usembassyguate')"
481662707,119844526,mentioned,1747987076291637677,"('FerxoMartinez', 'ONU_es')"
481662707,242448965,mentioned,1747987076291637677,"('FerxoMartinez', 'OEA_oficial')"
481662707,2802545808,mentioned,1747987076291637677,"('FerxoMartinez', 'Almagro_OEA2015')"
481662707,9624742,mentioned,1747987076291637677,"('FerxoMartinez', 'StateDept')"
481662707,1050812812090589184,mentioned,1747987076291637677,"('FerxoMartinez', 'USAmbOAS')"
481662707,97190495,mentioned,1747987076291637677,"('FerxoMartinez', 'WHAAsstSecty')"
1570521181870067712,93938886,mentioned,1747982415446859890,"('elmishsalbg', 'traficogt')"
1570521181870067712,134860773,mentioned,1747982415446859890,"('elmishsalbg', 'CACIFGuatemala')"
87381327,93938886,mentioned,1747980979723993525,"('_Covidiano', 'traficogt')"
87381327,134860773,mentioned,1747980979723993525,"('_Covidiano', 'CACIFGuatemala')"
93938886,134860773,mentioned,1747980186698575981,"('traficogt', 'CACIFGuatemala')"
736952671,158559783,mentioned,1747979286424809926,"('batallonjalapa', 'DarwinHK')"
736952671,93938886,mentioned,1747979286424809926,"('batallonjalapa', 'traficogt')"
736952671,856552536634994689,mentioned,1747979080379555960,"('batallonjalapa', 'SoniaGRaguay')"
736952671,93938886,mentioned,1747979080379555960,"('batallonjalapa', 'traficogt')"
736952671,257722705,mentioned,1747978549716242888,"('batallonjalapa', 'PrensaComunitar')"
736952671,93938886,mentioned,1747978549716242888,"('batallonjalapa', 'traficogt')"
736952671,783345301256073216,mentioned,1747978549716242888,"('batallonjalapa', 'CC_Guatemala')"
736952671,64787241,mentioned,1747977913494823250,"('batallonjalapa', 'marvindelcid')"
736952671,93938886,mentioned,1747977913494823250,"('batallonjalapa', 'traficogt')"
736952671,783345301256073216,mentioned,1747977913494823250,"('batallonjalapa', 'CC_Guatemala')"
1130537594977181696,395490704,mentioned,1747977183836995851,"('gtj_uan', 'Andree_Geme')"
1130537594977181696,93938886,mentioned,1747977183836995851,"('gtj_uan', 'traficogt')"
1130537594977181696,338653885,mentioned,1747977183836995851,"('gtj_uan', 'samuel_pz')"
93938886,257722705,quote,1747974614469279890,"('traficogt', 'PrensaComunitar')"
2842771802,1093494456,mentioned,1747968830721171658,"('GeovamnyS', 'transitogt')"
2842771802,497581266,mentioned,1747968830721171658,"('GeovamnyS', 'PMTdeMixco')"
2842771802,41690948,mentioned,1747968830721171658,"('GeovamnyS', 'netobran')"
2842771802,93938886,mentioned,1747968830721171658,"('GeovamnyS', 'traficogt')"
270102050,93938886,mentioned,1747876541294379016,"('drsagas', 'traficogt')"
2441328322,1401204200785256448,mentioned,1747849035610816596,"('mildred_gaitan', 'Alvasol_')"
2441328322,93938886,mentioned,1747849035610816596,"('mildred_gaitan', 'traficogt')"
2441328322,168313934,mentioned,1747847961713807407,"('mildred_gaitan', 'QuiqueGodoy')"
2441328322,93938886,mentioned,1747847961713807407,"('mildred_gaitan', 'traficogt')"
2441328322,783345301256073216,mentioned,1747847961713807407,"('mildred_gaitan', 'CC_Guatemala')"
2441328322,2836151805,mentioned,1747847961713807407,"('mildred_gaitan', 'msemillagt')"
950446184929349632,700292137,mentioned,1747843521581580659,"('elsuperenterado', 'jmenkos')"
950446184929349632,93938886,mentioned,1747843521581580659,"('elsuperenterado', 'traficogt')"
950446184929349632,58970124,mentioned,1747843521581580659,"('elsuperenterado', 'rochaeta')"
950446184929349632,1243219965710401538,mentioned,1747843521581580659,"('elsuperenterado', 'ElenaMotta_')"
950446184929349632,142793707,mentioned,1747843521581580659,"('elsuperenterado', 'joditocruz')"
950446184929349632,341069234,mentioned,1747843521581580659,"('elsuperenterado', 'Merce_Moon')"
950446184929349632,2912238289,mentioned,1747843521581580659,"('elsuperenterado', 'duvaliercasta')"
950446184929349632,910331039855374336,mentioned,1747843521581580659,"('elsuperenterado', 'LauraFMarroquin')"
330216984,413385158,mentioned,1747840319436042580,"('duaArmira', 'JPGramajoC')"
330216984,93938886,mentioned,1747840319436042580,"('duaArmira', 'traficogt')"
1495840494898884609,700292137,mentioned,1747839981484442088,"('RabanalesFlor', 'jmenkos')"
1495840494898884609,93938886,mentioned,1747839981484442088,"('RabanalesFlor', 'traficogt')"
1495840494898884609,58970124,mentioned,1747839981484442088,"('RabanalesFlor', 'rochaeta')"
1495840494898884609,1243219965710401538,mentioned,1747839981484442088,"('RabanalesFlor', 'ElenaMotta_')"
1495840494898884609,142793707,mentioned,1747839981484442088,"('RabanalesFlor', 'joditocruz')"
1495840494898884609,341069234,mentioned,1747839981484442088,"('RabanalesFlor', 'Merce_Moon')"
1495840494898884609,2912238289,mentioned,1747839981484442088,"('RabanalesFlor', 'duvaliercasta')"
1495840494898884609,910331039855374336,mentioned,1747839981484442088,"('RabanalesFlor', 'LauraFMarroquin')"
725073085,700292137,mentioned,1747837527707259024,"('extasisvgames', 'jmenkos')"
725073085,93938886,mentioned,1747837527707259024,"('extasisvgames', 'traficogt')"
725073085,58970124,mentioned,1747837527707259024,"('extasisvgames', 'rochaeta')"
725073085,1243219965710401538,mentioned,1747837527707259024,"('extasisvgames', 'ElenaMotta_')"
725073085,142793707,mentioned,1747837527707259024,"('extasisvgames', 'joditocruz')"
725073085,341069234,mentioned,1747837527707259024,"('extasisvgames', 'Merce_Moon')"
725073085,2912238289,mentioned,1747837527707259024,"('extasisvgames', 'duvaliercasta')"
725073085,910331039855374336,mentioned,1747837527707259024,"('extasisvgames', 'LauraFMarroquin')"
376347655,633615711,mentioned,1747831478606537133,"('Cindyrella_25', 'hshetemul')"
376347655,93938886,mentioned,1747831478606537133,"('Cindyrella_25', 'traficogt')"
1747760612417908736,908369618951135232,mentioned,1747828151433011244,"('JennifferLopLem', 'PiaLaPeriodista')"
1747760612417908736,93938886,mentioned,1747828151433011244,"('JennifferLopLem', 'traficogt')"
93938886,371572580,quote,1747824224117326255,"('traficogt', 'Goyo_Saavedra')"
1014666635901308929,700292137,mentioned,1747821785964241401,"('giovanottigt', 'jmenkos')"
1014666635901308929,93938886,mentioned,1747821785964241401,"('giovanottigt', 'traficogt')"
1014666635901308929,58970124,mentioned,1747821785964241401,"('giovanottigt', 'rochaeta')"
1014666635901308929,1243219965710401538,mentioned,1747821785964241401,"('giovanottigt', 'ElenaMotta_')"
1014666635901308929,142793707,mentioned,1747821785964241401,"('giovanottigt', 'joditocruz')"
1014666635901308929,341069234,mentioned,1747821785964241401,"('giovanottigt', 'Merce_Moon')"
1014666635901308929,2912238289,mentioned,1747821785964241401,"('giovanottigt', 'duvaliercasta')"
1014666635901308929,910331039855374336,mentioned,1747821785964241401,"('giovanottigt', 'LauraFMarroquin')"
1014666635901308929,700292137,mentioned,1747821177739907122,"('giovanottigt', 'jmenkos')"
1014666635901308929,93938886,mentioned,1747821177739907122,"('giovanottigt', 'traficogt')"
1014666635901308929,58970124,mentioned,1747821177739907122,"('giovanottigt', 'rochaeta')"
1014666635901308929,1243219965710401538,mentioned,1747821177739907122,"('giovanottigt', 'ElenaMotta_')"
1014666635901308929,142793707,mentioned,1747821177739907122,"('giovanottigt', 'joditocruz')"
1014666635901308929,341069234,mentioned,1747821177739907122,"('giovanottigt', 'Merce_Moon')"
1014666635901308929,2912238289,mentioned,1747821177739907122,"('giovanottigt', 'duvaliercasta')"
1014666635901308929,910331039855374336,mentioned,1747821177739907122,"('giovanottigt', 'LauraFMarroquin')"
121614323,908369618951135232,mentioned,1747819641315967037,"('Miglemus', 'PiaLaPeriodista')"
121614323,93938886,mentioned,1747819641315967037,"('Miglemus', 'traficogt')"
93938886,282407559,quote,1747818284592796002,"('traficogt', 'Vientomares')"
267517569,93938886,mentioned,1747817990681223398,"('N_dr3w', 'traficogt')"
1105277041,1029223652062052352,mentioned,1747802224535756878,"('maflores8404', 'TEORIADELACONS1')"
1105277041,93938886,mentioned,1747802224535756878,"('maflores8404', 'traficogt')"
1105277041,104890758,mentioned,1747802224535756878,"('maflores8404', 'Mafersita8')"
1674434093528895488,856798512,mentioned,1747801664747135397,"('DoloresFlo23', 'MarioTaracena')"
1674434093528895488,93938886,mentioned,1747801664747135397,"('DoloresFlo23', 'traficogt')"
351324261,1550610864755118081,mentioned,1747746446437171502,"('wamado04', 'GersonGudielCas')"
351324261,93938886,mentioned,1747746446437171502,"('wamado04', 'traficogt')"
351324261,945378369818058752,mentioned,1747746446437171502,"('wamado04', 'BArevalodeLeon')"
351324261,783345301256073216,mentioned,1747746446437171502,"('wamado04', 'CC_Guatemala')"
2441328322,550185038,mentioned,1747742285880553678,"('mildred_gaitan', 'Bea_Colmenares')"
2441328322,93938886,mentioned,1747742285880553678,"('mildred_gaitan', 'traficogt')"
1068589006718418945,1068377664908603392,mentioned,1747734747969691693,"('vidalejo3', 'BaruzGt')"
1068589006718418945,93938886,mentioned,1747734747969691693,"('vidalejo3', 'traficogt')"
93938886,330497248,quote,1747733767265943613,"('traficogt', 'aDiarioGT')"
93938886,1241496971678015489,quote,1747733402680258706,"('traficogt', 'Factor4_GT')"
1068377664908603392,1068589006718418945,mentioned,1747711505674494279,"('BaruzGt', 'vidalejo3')"
1068377664908603392,93938886,mentioned,1747711505674494279,"('BaruzGt', 'traficogt')"
148430876,388477533,mentioned,1747704973746393588,"('vinyporty', 'matreg8')"
148430876,93938886,mentioned,1747704973746393588,"('vinyporty', 'traficogt')"
19788521,1241396654995013637,mentioned,1747658604105142337,"('EMunchy', 'dcuevas_gtv')"
19788521,93938886,mentioned,1747658604105142337,"('EMunchy', 'traficogt')"
19788521,357067633,mentioned,1747658604105142337,"('EMunchy', 'CongresoGuate')"
19788521,38687143,mentioned,1747658604105142337,"('EMunchy', 'prensa_libre')"
19788521,43971175,mentioned,1747658604105142337,"('EMunchy', 'Guatevision_tv')"
35924305,54240774,mentioned,1747625787476332551,"('astrixmp', 'guatevisible')"
35924305,93938886,mentioned,1747625787476332551,"('astrixmp', 'traficogt')"
351324261,388477533,mentioned,1747613444730188101,"('wamado04', 'matreg8')"
351324261,93938886,mentioned,1747613444730188101,"('wamado04', 'traficogt')"
44035409,38338771,mentioned,1747503806940696782,"('Manima59', 'marioquan')"
44035409,93938886,mentioned,1747503806940696782,"('Manima59', 'traficogt')"
44035409,204851185,mentioned,1747503806940696782,"('Manima59', 'AlvaroArzuE')"
2441328322,377397906,mentioned,1747496148917539246,"('mildred_gaitan', 'EIGUATEMALTECO')"
2441328322,93938886,mentioned,1747496148917539246,"('mildred_gaitan', 'traficogt')"
2441328322,1323997423744811008,mentioned,1747494143859761513,"('mildred_gaitan', 'autoridadesgt')"
2441328322,93938886,mentioned,1747494143859761513,"('mildred_gaitan', 'traficogt')"
968884641951346689,38338771,mentioned,1747489952076636663,"('OttoAReyesEstr2', 'marioquan')"
968884641951346689,93938886,mentioned,1747489952076636663,"('OttoAReyesEstr2', 'traficogt')"
968884641951346689,204851185,mentioned,1747489952076636663,"('OttoAReyesEstr2', 'AlvaroArzuE')"
539418459,1323997423744811008,mentioned,1747485273200423334,"('clauflor7', 'autoridadesgt')"
539418459,93938886,mentioned,1747485273200423334,"('clauflor7', 'traficogt')"
139813484,38338771,mentioned,1747483727964373293,"('GeorgeDoradea', 'marioquan')"
139813484,93938886,mentioned,1747483727964373293,"('GeorgeDoradea', 'traficogt')"
139813484,204851185,mentioned,1747483727964373293,"('GeorgeDoradea', 'AlvaroArzuE')"
908704627415224321,38338771,mentioned,1747482811643068486,"('AnaCasGu19', 'marioquan')"
908704627415224321,93938886,mentioned,1747482811643068486,"('AnaCasGu19', 'traficogt')"
908704627415224321,204851185,mentioned,1747482811643068486,"('AnaCasGu19', 'AlvaroArzuE')"
908704627415224321,388477533,mentioned,1747480694400463234,"('AnaCasGu19', 'matreg8')"
908704627415224321,93938886,mentioned,1747480694400463234,"('AnaCasGu19', 'traficogt')"
3146279650,377397906,mentioned,1747478714969915583,"('marbienesinmue1', 'EIGUATEMALTECO')"
3146279650,93938886,mentioned,1747478714969915583,"('marbienesinmue1', 'traficogt')"
773740567,1020154285101895690,mentioned,1747444667925352474,"('warriorbal', 'VicenteCarrera_')"
773740567,93938886,mentioned,1747444667925352474,"('warriorbal', 'traficogt')"
773740567,3306126369,mentioned,1747444667925352474,"('warriorbal', 'Sandra_JovelP')"
93938886,552336059,quote,1747439911295209528,"('traficogt', 'hugomorales84')"
552336059,149585307,mentioned,1747437355865149657,"('hugomorales84', 'OJGuatemala')"
552336059,609174347,mentioned,1747437355865149657,"('hugomorales84', 'MPguatemala')"
552336059,89030065,mentioned,1747437355865149657,"('hugomorales84', 'mingobguate')"
3158381767,93938886,mentioned,1747439351653429723,"('herrarturocruz1', 'traficogt')"
1485443217722068992,93938886,mentioned,1747435388459995532,"('MariaCdeLeon1', 'traficogt')"
93938886,1234522761718124547,quote,1747434855028113521,"('traficogt', 'VicGarciaDice')"
93938886,257722705,quote,1747434250075267268,"('traficogt', 'PrensaComunitar')"
257722705,338653885,mentioned,1747402055558295583,"('PrensaComunitar', 'samuel_pz')"
93938886,2343910962,quote,1747433015288930806,"('traficogt', 'republicagt')"
1546005624269541376,8381682,mentioned,1747431106033394064,"('Robertotobar42', 'LuisvonAhn')"
1546005624269541376,93938886,mentioned,1747431106033394064,"('Robertotobar42', 'traficogt')"
1546005624269541376,815379182,mentioned,1747431106033394064,"('Robertotobar42', 'OlavDirkmaat')"
1546005624269541376,52109461,mentioned,1747431106033394064,"('Robertotobar42', 'UFMedu')"
1546005624269541376,8381682,mentioned,1747430567048626354,"('Robertotobar42', 'LuisvonAhn')"
1546005624269541376,93938886,mentioned,1747430567048626354,"('Robertotobar42', 'traficogt')"
1546005624269541376,815379182,mentioned,1747430567048626354,"('Robertotobar42', 'OlavDirkmaat')"
1546005624269541376,52109461,mentioned,1747430567048626354,"('Robertotobar42', 'UFMedu')"
192911445,93938886,mentioned,1747426840967258203,"('Divas0598', 'traficogt')"
192911445,40256008,mentioned,1747426840967258203,"('Divas0598', 'EmisorasUnidas')"
93938886,1649517181619544067,quote,1747410075352768566,"('traficogt', 'GBerganza2023')"
1649517181619544067,357067633,mentioned,1747287265750003887,"('GBerganza2023', 'CongresoGuate')"
1649517181619544067,609174347,mentioned,1747287265750003887,"('GBerganza2023', 'MPguatemala')"
2441328322,1082470560695750656,mentioned,1747409162869342313,"('mildred_gaitan', 'DavidishosI')"
2441328322,93938886,mentioned,1747409162869342313,"('mildred_gaitan', 'traficogt')"
1679782717,1168656310751191042,mentioned,1747407945518723483,"('PapaAbuMario', 'Ricigt1')"
1679782717,93938886,mentioned,1747407945518723483,"('PapaAbuMario', 'traficogt')"
93938886,3249454994,quote,1747407759631368195,"('traficogt', 'malemoralesa')"
3249454994,204851185,mentioned,1747089484154572818,"('malemoralesa', 'AlvaroArzuE')"
2441328322,93938886,mentioned,1747399851929719157,"('mildred_gaitan', 'traficogt')"
902193763111636992,93938886,mentioned,1747389814511481240,"('Armando99321411', 'traficogt')"
1565009536938901514,1539100506999635969,mentioned,1747376407490040296,"('Claucastillo45', 'T1EETC_NOTICIAS')"
1565009536938901514,93938886,mentioned,1747376407490040296,"('Claucastillo45', 'traficogt')"
399157889,951616776193871874,mentioned,1747363245621416225,"('paquitomendez', 'noficciongt')"
399157889,93938886,mentioned,1747363245621416225,"('paquitomendez', 'traficogt')"
2266020711,3874797018,mentioned,1747359959539450276,"('georgecamposb', 'marielp82893334')"
2266020711,93938886,mentioned,1747359959539450276,"('georgecamposb', 'traficogt')"
2266020711,52109461,mentioned,1747359959539450276,"('georgecamposb', 'UFMedu')"
2266020711,815379182,mentioned,1747359959539450276,"('georgecamposb', 'OlavDirkmaat')"
1160945565871616000,951616776193871874,mentioned,1747356132635480548,"('daniloherreral', 'noficciongt')"
1160945565871616000,93938886,mentioned,1747356132635480548,"('daniloherreral', 'traficogt')"
142777230,951616776193871874,mentioned,1747355964745847173,"('marlondrums', 'noficciongt')"
142777230,93938886,mentioned,1747355964745847173,"('marlondrums', 'traficogt')"
874840226,106306650,mentioned,1747355632678646084,"('PastoraJCastro', 'elsacoronadogt')"
874840226,93938886,mentioned,1747355632678646084,"('PastoraJCastro', 'traficogt')"
93938886,468959774,quote,1747355614651543698,"('traficogt', 'carlomarcogt')"
874840226,168557941,mentioned,1747355512436310066,"('PastoraJCastro', 'lahoragt')"
874840226,93938886,mentioned,1747355512436310066,"('PastoraJCastro', 'traficogt')"
1227890018,3190418647,mentioned,1747355488214294564,"('Enrique5603', 'J_AlexValdez')"
1227890018,93938886,mentioned,1747355488214294564,"('Enrique5603', 'traficogt')"
1150193204307910656,1424342892,mentioned,1747352579636380085,"('gorkygirl2', 'tetobustamante')"
1150193204307910656,976875408,mentioned,1747352579636380085,"('gorkygirl2', 'monymmorales')"
1150193204307910656,93938886,mentioned,1747352579636380085,"('gorkygirl2', 'traficogt')"
332420309,951616776193871874,mentioned,1747352489135882703,"('erickmgarrido', 'noficciongt')"
332420309,93938886,mentioned,1747352489135882703,"('erickmgarrido', 'traficogt')"
332420309,1691434632,mentioned,1747352489135882703,"('erickmgarrido', 'jimmymoralesgt')"
332420309,609174347,mentioned,1747352489135882703,"('erickmgarrido', 'MPguatemala')"
93938886,1234522761718124547,quote,1747351219129995689,"('traficogt', 'VicGarciaDice')"
1424342892,976875408,mentioned,1747346687796867454,"('tetobustamante', 'monymmorales')"
1424342892,93938886,mentioned,1747346687796867454,"('tetobustamante', 'traficogt')"
104315548,323367309,mentioned,1747330967528690077,"('m3m3b3to', 'wergabriel')"
104315548,93938886,mentioned,1747330967528690077,"('m3m3b3to', 'traficogt')"
736952671,40256008,mentioned,1747329498545037333,"('batallonjalapa', 'EmisorasUnidas')"
736952671,93938886,mentioned,1747329498545037333,"('batallonjalapa', 'traficogt')"
1569057495565361152,323367309,mentioned,1747328579065598031,"('EstelaR21362549', 'wergabriel')"
1569057495565361152,93938886,mentioned,1747328579065598031,"('EstelaR21362549', 'traficogt')"
1569057495565361152,323367309,mentioned,1747328359032398323,"('EstelaR21362549', 'wergabriel')"
1569057495565361152,93938886,mentioned,1747328359032398323,"('EstelaR21362549', 'traficogt')"
187528682,1687984068,mentioned,1747327660517097762,"('barregudiel36', 'soy_502')"
187528682,93938886,mentioned,1747327660517097762,"('barregudiel36', 'traficogt')"
187528682,992528014251560961,mentioned,1747327660517097762,"('barregudiel36', 'FrancisArguetaA')"
3241918915,168557941,mentioned,1747327514995802306,"('MarielizLucero', 'lahoragt')"
3241918915,93938886,mentioned,1747327514995802306,"('MarielizLucero', 'traficogt')"
3241918915,323367309,mentioned,1747327411421622288,"('MarielizLucero', 'wergabriel')"
3241918915,93938886,mentioned,1747327411421622288,"('MarielizLucero', 'traficogt')"
93938886,202303067,quote,1747326553606783140,"('traficogt', 'mmendoza_GT')"
202303067,23664866,mentioned,1747308605034967105,"('mmendoza_GT', 'usembassyguate')"
202303067,1362391326,mentioned,1747308605034967105,"('mmendoza_GT', 'UEGuatemala')"
874840226,202303067,mentioned,1747324409436598767,"('PastoraJCastro', 'mmendoza_GT')"
874840226,93938886,mentioned,1747324409436598767,"('PastoraJCastro', 'traficogt')"
874840226,783345301256073216,mentioned,1747324409436598767,"('PastoraJCastro', 'CC_Guatemala')"
874840226,357067633,mentioned,1747324409436598767,"('PastoraJCastro', 'CongresoGuate')"
874840226,2836151805,mentioned,1747324409436598767,"('PastoraJCastro', 'msemillagt')"
874840226,338653885,mentioned,1747324409436598767,"('PastoraJCastro', 'samuel_pz')"
1737899666753097729,93938886,mentioned,1747308665042842053,"('AnyLo656671', 'traficogt')"
1737899666753097729,2836151805,mentioned,1747308665042842053,"('AnyLo656671', 'msemillagt')"
313979945,737318718,mentioned,1747306028410999227,"('adolfodiem57', 'DocGESH')"
313979945,2340281225,mentioned,1747306028410999227,"('adolfodiem57', 'rodas_srodas1')"
313979945,93938886,mentioned,1747306028410999227,"('adolfodiem57', 'traficogt')"
313979945,951616776193871874,mentioned,1747306028410999227,"('adolfodiem57', 'noficciongt')"
1659362273444462593,1401204200785256448,mentioned,1747273575760081309,"('benjibebecito', 'Alvasol_')"
1659362273444462593,93938886,mentioned,1747273575760081309,"('benjibebecito', 'traficogt')"
736952671,1401204200785256448,mentioned,1747270848086729045,"('batallonjalapa', 'Alvasol_')"
736952671,93938886,mentioned,1747270848086729045,"('batallonjalapa', 'traficogt')"
93938886,187793278,mentioned,1747268823664001090,"('traficogt', 'DrGiammattei')"
93938886,151709363,mentioned,1747268823664001090,"('traficogt', 'StateDep')"
1466255584550924288,633615711,mentioned,1747143181970362479,"('Erosan3Edsa', 'hshetemul')"
1466255584550924288,93938886,mentioned,1747143181970362479,"('Erosan3Edsa', 'traficogt')"
1518743552745951233,158559783,mentioned,1747106907502862431,"('ElizaVe15409733', 'DarwinHK')"
1518743552745951233,93938886,mentioned,1747106907502862431,"('ElizaVe15409733', 'traficogt')"
627068673,93938886,mentioned,1747086451412500772,"('cevelyng', 'traficogt')"
93938886,388281124,quote,1747083967306612860,"('traficogt', 'edgar_ortizgt')"
2254158074,450859699,mentioned,1747078088406499725,"('JotiaAlvarez', 'Alex_balsells')"
2254158074,93938886,mentioned,1747078088406499725,"('JotiaAlvarez', 'traficogt')"
93938886,257722705,quote,1747077837733957888,"('traficogt', 'PrensaComunitar')"
737318718,2340281225,mentioned,1747072950212178007,"('DocGESH', 'rodas_srodas1')"
737318718,93938886,mentioned,1747072950212178007,"('DocGESH', 'traficogt')"
737318718,951616776193871874,mentioned,1747072950212178007,"('DocGESH', 'noficciongt')"
1382344394548912131,257722705,mentioned,1747070341195690181,"('dolilogt', 'PrensaComunitar')"
1382344394548912131,93938886,mentioned,1747070341195690181,"('dolilogt', 'traficogt')"
2441328322,1234522761718124547,mentioned,1747070259515859351,"('mildred_gaitan', 'VicGarciaDice')"
2441328322,93938886,mentioned,1747070259515859351,"('mildred_gaitan', 'traficogt')"
874840226,257722705,mentioned,1747070155119570999,"('PastoraJCastro', 'PrensaComunitar')"
874840226,93938886,mentioned,1747070155119570999,"('PastoraJCastro', 'traficogt')"
2441328322,38338771,mentioned,1747070097800188397,"('mildred_gaitan', 'marioquan')"
2441328322,93938886,mentioned,1747070097800188397,"('mildred_gaitan', 'traficogt')"
2441328322,3482352267,mentioned,1747069377071993091,"('mildred_gaitan', 'alterlego502')"
2441328322,93938886,mentioned,1747069377071993091,"('mildred_gaitan', 'traficogt')"
2441328322,609174347,mentioned,1747069377071993091,"('mildred_gaitan', 'MPguatemala')"
2254158074,56183126,mentioned,1747069043884908554,"('JotiaAlvarez', 'vozdeltuit')"
2254158074,93938886,mentioned,1747069043884908554,"('JotiaAlvarez', 'traficogt')"
2254158074,97190495,mentioned,1747069043884908554,"('JotiaAlvarez', 'WHAAsstSecty')"
1382344394548912131,257722705,mentioned,1747068963727544441,"('dolilogt', 'PrensaComunitar')"
1382344394548912131,93938886,mentioned,1747068963727544441,"('dolilogt', 'traficogt')"
